LeftFrontalHipJoint,LeftTransverseHipJoint,LeftSagittalHipJoint,LeftSagittalKneeJoint,LeftSagittalAnkleJoint,LeftHenkeAnkleJoint,RightFrontalHipJoint,RightTransverseHipJoint,RightSagittalHipJoint,RightSagittalKneeJoint,RightSagittalAnkleJoint,RightHenkeAnkleJoint,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r_translation2,knee_angle_r_translation1,knee_angle_r,knee_angle_r_rotation2,knee_angle_r_rotation3,ankle_angle_r,subtalar_angle_r,mtp_angle_r,knee_angle_r_beta_translation2,knee_angle_r_beta_translation1,knee_angle_r_beta_rotation1,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l_translation2,knee_angle_l_translation1,knee_angle_l,knee_angle_l_rotation2,knee_angle_l_rotation3,ankle_angle_l,subtalar_angle_l,mtp_angle_l,knee_angle_l_beta_translation2,knee_angle_l_beta_translation1,knee_angle_l_beta_rotation1
4.209136063754317925e-01,-1.915493978675802955e+00,3.312772994568056184e+00,-7.026819996115913014e+00,-2.582412023795289252e-02,-2.783841542479643591e-02,-1.221306419068029017e-02,7.607015648447636169e-02,-2.400572296254735449e-02,1.943590135798442878e-02,1.388144978862999174e-02,-2.602485245971692535e-02,1.294164121329625938e-02,1.037205244140983022e-02,1.072622298428199672e+00,3.216008186264620390e-04,6.141867866144873507e-05,7.351802512347344054e-02,4.358195448144703242e-03,2.167756089272204756e-02,-1.376482220381293475e-01,1.470683310458863746e-01,-6.018196420771928373e-02,-3.120730773508005856e-03,-2.119148081422625104e-03,-3.541810674381962176e-02,-2.800189980063223505e+00,7.314954073828582315e-01,2.321039938371917133e-01,3.053817644773599085e-02,-8.515769211701910632e-03,-6.317538760979217294e+00,-2.683788123275336335e-01,1.531583047010876442e+00,-5.381616873736598805e-01,2.736606637998578728e-01,-4.725368555688092692e-02,2.253241846535732618e-01,2.325757061799614833e-01,4.701383378361292387e+00
4.174161525015466223e-01,-1.854392299843070413e+00,3.346185757838942454e+00,-7.070259046735875685e+00,-2.771578611316206572e-02,-2.646933670848018727e-02,-6.741532146929303526e-03,6.374808182827783332e-02,-2.374862080277838697e-02,1.877933466305043569e-02,1.448045420981506314e-02,-2.969711361212650988e-02,4.434305270684921890e-03,4.054924961433885311e-03,1.144101772091112412e+00,2.170265633068972405e-04,9.325088176593020656e-06,5.497255729345811026e-02,3.228881616677157541e-03,1.618982604087936678e-02,-1.597542559500287340e-01,2.203687420822689758e-01,-6.053006751656775375e-02,-2.329582876052611710e-03,-1.590318269231482664e-03,-2.669207621114196710e-02,-2.811865745002200878e+00,7.916938614362388771e-01,3.942994725191362182e-01,3.090068792853676791e-02,-8.644950247486212283e-03,-6.370680661249331855e+00,-2.749760238193623696e-01,1.555641017545945637e+00,-5.713440265029606779e-01,1.177290798773644870e-01,-4.688907727321714458e-02,2.290206195669489408e-01,2.330553569118474500e-01,4.695646881374678117e+00
4.232782990596231643e-01,-1.794763514399499327e+00,3.380587351711478838e+00,-7.110141317161813745e+00,-2.941169127345212228e-02,-2.219073359338074106e-02,-1.070805821206442798e-02,7.076183933442246887e-02,-2.386540432722276950e-02,1.843182867906795891e-02,1.845363218825062102e-02,-2.598460698242757716e-02,5.754387100201522123e-03,1.336247690322156512e-02,1.107697137649975794e+00,1.476269727364995976e-04,-2.899927955310474003e-05,4.280777463397156257e-02,2.504300506965884306e-03,1.257767818722409572e-02,-1.717235106035694403e-01,1.580170493300883661e-01,-6.044032036929547491e-02,-1.810582335169644676e-03,-1.243473324217101231e-03,-2.097001366427008254e-02,-2.822656144696510161e+00,8.604022464143392668e-01,4.677582995069105021e-01,3.129872341241653200e-02,-8.793536999270988239e-03,-6.430396366652506579e+00,-2.819336323139530753e-01,1.581607748948661074e+00,-6.221700480814978951e-01,-1.480942269405778056e-01,-4.630427713063987871e-02,2.329812550330815357e-01,2.337211180049919568e-01,4.692886450725695546e+00
4.335958557501033428e-01,-1.735492251399804120e+00,3.415413509502956746e+00,-7.147915890599874089e+00,-3.114966496273830626e-02,-1.689597483747395587e-02,-2.310480578799193815e-02,9.531750165144799170e-02,-2.395212810964478592e-02,1.832311845757336743e-02,2.440201468377731220e-02,-1.651510473380528310e-02,1.598855776756037336e-02,3.638753832257744097e-02,9.760484547586830706e-01,1.051915664975764991e-04,-5.440829652511901200e-05,3.534525664895182134e-02,2.078948424158912588e-03,1.034682127411967398e-02,-1.777726902463150072e-01,-2.028241620921726607e-02,-6.000724366236664248e-02,-1.492143888300858463e-03,-1.030757088068176433e-03,-1.746177082933304814e-02,-2.833039839534505333e+00,9.328904320457060972e-01,4.946888528716171796e-01,3.171699649153039702e-02,-8.955746124931296751e-03,-6.493775792100147548e+00,-2.891338955578541259e-01,1.608778157976513912e+00,-6.816390816907601513e-01,-4.616487760607551616e-01,-4.563184019569110211e-02,2.371029919328306867e-01,2.344654108364703782e-01,4.690915690721872977e+00
4.423308753289578177e-01,-1.675131172350916353e+00,3.449978539807852851e+00,-7.185484041011422462e+00,-3.295985738651483615e-02,-1.260249866098485730e-02,-4.073596038937005170e-02,1.308728425090119052e-01,-2.342518834889700460e-02,1.820061996811168231e-02,2.937645298314451800e-02,-5.193279638782222728e-03,3.149370962240298499e-02,6.711680651411670862e-02,7.903466164185655174e-01,7.779111479429206091e-05,-7.041767123575405922e-05,3.033740869861227887e-02,1.808654780781125118e-03,8.837926641106098186e-03,-1.814645608190746384e-01,-2.601297960901187145e-01,-5.941207716437776898e-02,-1.278425613559100796e-03,-8.880399215523974077e-04,-1.510811890275124206e-02,-2.843864827182876809e+00,1.003042114221763148e+00,5.284564599283474440e-01,3.213747920761532428e-02,-9.125025686984760895e-03,-6.557317287656869276e+00,-2.964267578785387824e-01,1.636281015544344575e+00,-7.389356284452917034e-01,-7.510730906020048891e-01,-4.502202581039951856e-02,2.412583777257448492e-01,2.351620342288601173e-01,4.687207086141469858e+00
4.437448457794636036e-01,-1.612379106160446662e+00,3.483723314475609012e+00,-7.224812796688479644e+00,-3.485044655111982359e-02,-1.104605806079794056e-02,-5.805395467300782097e-02,1.664578351268786727e-01,-2.297635790419428128e-02,1.807208948653601238e-02,3.398365134036012564e-02,5.293826951625106580e-03,4.696538972568582715e-02,9.735813396067252712e-02,6.074296706314918914e-01,5.295308820359971721e-05,-8.288852221585154504e-05,2.561467050421466565e-02,1.552263272676316763e-03,7.416290492614907928e-03,-1.843874159883494845e-01,-4.894423970106124289e-01,-5.886675129289199032e-02,-1.076920084232731558e-03,-7.533930846857567675e-04,-1.288613249535473099e-02,-2.856009531108496091e+00,1.064559455489732631e+00,6.199752858587339599e-01,3.254286877894354418e-02,-9.294828551861204075e-03,-6.617688213407853404e+00,-3.036624410366105531e-01,1.663269369979175183e+00,-7.847741044704602542e-01,-9.516457129147467553e-01,-4.461177475170032686e-02,2.453233332043180115e-01,2.356933473654254374e-01,4.679432175823968088e+00
4.337456578355206038e-01,-1.546497340028539558e+00,3.516420601260672907e+00,-7.267537913565300656e+00,-3.698724938209541069e-02,-1.333845733059982851e-02,-6.942845481888190728e-02,1.906637323628895819e-01,-2.335021328944907049e-02,1.798907894609873964e-02,3.923191557863722756e-02,1.260373619796251524e-02,5.709188256786230237e-02,1.189719341817333381e-01,4.834649029893621219e-01,1.797661798797352387e-05,-9.813193443320752777e-05,1.898104877131689960e-02,1.168021041579513477e-03,5.438781604316194479e-03,-1.882236712710534388e-01,-6.387864441526475145e-01,-5.856795857893966339e-02,-7.939987904663958675e-04,-5.641213445210832133e-04,-9.760053401451538116e-03,-2.870027701967508005e+00,1.112276127822922955e+00,8.048395420013382262e-01,3.291960616131625605e-02,-9.459371165142584775e-03,-6.672374102154335240e+00,-3.107213548444074380e-01,1.689089130719854115e+00,-8.141079334794513178e-01,-1.020679783203170432e+00,-4.449573207941638631e-02,2.492017231664238885e-01,2.359726399304039324e-01,4.665896380476062255e+00
4.109198243699250797e-01,-1.477593951372556891e+00,3.548210268665248801e+00,-7.314562819228679125e+00,-3.965741851486594832e-02,-1.968110912524164563e-02,-7.153288005480973322e-02,1.962813694930733988e-01,-2.424303445805228024e-02,1.778016498517511271e-02,4.317065145918393826e-02,1.395535223960230747e-02,5.824793098696615795e-02,1.260931970111385247e-01,4.576712590017552595e-01,-3.924859099846198228e-05,-1.206413626193583136e-04,8.192586658432253130e-03,5.147420391896598713e-04,2.245502652560529833e-03,-1.966962212288391187e-01,-6.611449408247669357e-01,-5.865314018306103105e-02,-3.339926848049862328e-04,-2.561635315532495571e-04,-4.671268208478007548e-03,-2.885972229568641634e+00,1.143407302568870465e+00,1.093732717320804682e+00,3.326030729539779934e-02,-9.614946727654583372e-03,-6.720108490232845178e+00,-3.175359984301659444e-01,1.713396756668464693e+00,-8.270846918790807356e-01,-9.479194815850624511e-01,-4.470129492082543926e-02,2.528425187418866793e-01,2.359581027546198972e-01,4.645800018125060937e+00
3.769252883558087963e-01,-1.406689524782984257e+00,3.579450734657187105e+00,-7.365765727857850997e+00,-4.302158272575096892e-02,-2.923050223325245056e-02,-6.407828860151044970e-02,1.821837190583116828e-01,-2.464889805954103424e-02,1.727145405374077777e-02,4.317039915569005626e-02,7.948597133173126994e-03,4.969428048472240844e-02,1.170841435303221489e-01,5.392439428741133689e-01,-1.255486785653470985e-04,-1.515828351392289441e-04,-8.152560907253138603e-03,-4.924790620462772810e-04,-2.578288848722005630e-03,-2.139387629547179204e-01,-5.477241915225171676e-01,-5.915085101781950710e-02,3.628670872408561480e-04,2.104895304036484484e-04,3.041468703236104194e-03,-2.903458174654057977e+00,1.158343698711082892e+00,1.469169610612977905e+00,3.356507397184865793e-02,-9.761445303441062746e-03,-6.761001199809178352e+00,-3.241002863550211388e-01,1.736202054459993871e+00,-8.280510744762981101e-01,-7.580383948079176815e-01,-4.517681879061972994e-02,2.562460537658254323e-01,2.356559120552052244e-01,4.619281379626674067e+00
3.360492653037908672e-01,-1.335524150638587759e+00,3.610515190566095711e+00,-7.419984988579940044e+00,-4.688091157698319467e-02,-4.024262601716865895e-02,-4.920725318143640697e-02,1.534590868705919264e-01,-2.454686999254061808e-02,1.648584045317638344e-02,3.937435322399901461e-02,-3.092729662798833403e-03,3.372271061688316557e-02,9.529131669900252344e-02,7.037056329334939742e-01,-2.362023771893548090e-04,-1.885394943390188214e-04,-2.926790928440394998e-02,-1.800545908503585046e-03,-8.804052807333588582e-03,-2.402313355425808872e-01,-3.321034826686328767e-01,-5.995273385805963834e-02,1.263065807634361579e-03,8.133601569637971627e-04,1.300642987695346288e-02,-2.921844343439656821e+00,1.160604905925822994e+00,1.890013641064063998e+00,3.384102229964348202e-02,-9.902925906835585712e-03,-6.796351302225284385e+00,-3.304645444713874003e-01,1.757828955329547860e+00,-8.235548481884182870e-01,-5.036158522712003149e-01,-4.580239268744785985e-02,2.594583411000037088e-01,2.351124339630535909e-01,4.587248200354722805e+00
2.940997210229044923e-01,-1.266171846732645490e+00,3.641693046843768489e+00,-7.475347568240904295e+00,-5.068964265843525080e-02,-5.050307333338521082e-02,-3.135283526978242113e-02,1.189689673303847561e-01,-2.421740732972293628e-02,1.551592626731043006e-02,3.332624131222996361e-02,-1.562164195115779003e-02,1.483743677328378668e-02,6.791624037936838665e-02,9.014696502157082403e-01,-3.521795439762262503e-04,-2.250519819934256320e-04,-5.159852960812784384e-02,-3.185028689582051521e-03,-1.538694773139583777e-02,-2.698537279038664138e-01,-7.896981308379547038e-02,-6.084096343128735790e-02,2.215072764709620067e-03,1.450925626109742222e-03,2.354519779236317195e-02,-2.940352406470398972e+00,1.155936450495696155e+00,2.301796771475697501e+00,3.409998126966948956e-02,-1.004639425604384774e-02,-6.828234681879583157e+00,-3.367192009614387582e-01,1.778814607572362094e+00,-8.206761844239031101e-01,-2.511806945054738671e-01,-4.642201713801213936e-02,2.625564085806069703e-01,2.343990783361403762e-01,4.551071722867484404e+00
2.570092675395664883e-01,-1.200584418581018387e+00,3.673237398917291507e+00,-7.529838322418848762e+00,-5.382935485304956441e-02,-5.790950629244016878e-02,-1.581537829669999590e-02,8.770104990596372385e-02,-2.362288217013045269e-02,1.463564178344845673e-02,2.807919845144143250e-02,-2.621904067965701024e-02,-1.620931953127191256e-03,4.368286150339446838e-02,1.073593371796838891e+00,-4.474891615168383944e-04,-2.525590391244520697e-04,-7.024188698665838337e-02,-4.339088445187442092e-03,-2.088392815623036497e-02,-2.940052540567386630e-01,1.365245044608873193e-01,-6.156477583856757863e-02,3.009895039121057367e-03,1.983205260730562178e-03,3.234396512438092453e-02,-2.958071189562845316e+00,1.150869613818336301e+00,2.649274850196845943e+00,3.435500282396154043e-02,-1.019908985889773564e-02,-6.858977353180091718e+00,-3.429715061360008033e-01,1.799773998481231319e+00,-8.261879462015631059e-01,-6.501926248134599906e-02,-4.688582113200677470e-02,2.656286134349215566e-01,2.335938981283482707e-01,4.512226368425817924e+00
2.294586215393999706e-01,-1.140170643554380359e+00,3.705450544073058072e+00,-7.581912528753523617e+00,-5.594644846450433362e-02,-6.102956658679477286e-02,-7.158266336526255581e-03,6.835807493418062653e-02,-2.298620493464469464e-02,1.401791656069470773e-02,2.580217799463393677e-02,-3.172902143244060030e-02,-1.093195942900154066e-02,3.027036467421067439e-02,1.168553850921048909e+00,-5.022574867692813352e-04,-2.641085538294535837e-04,-8.147556283794495091e-02,-5.029425080632083170e-03,-2.419938453102377443e-02,-3.064117668869825173e-01,2.506274123053204850e-01,-6.192870480688879992e-02,3.488820621276983100e-03,2.303946866928320656e-03,3.764711322385089903e-02,-2.973970979099019196e+00,1.151102378461111408e+00,2.888671670570615468e+00,3.461657992022196956e-02,-1.036555450897513539e-02,-6.890575601559567609e+00,-3.493176318426463589e-01,1.821245141794304079e+00,-8.459306790847774815e-01,7.761886953806189371e-03,-4.708929071086869617e-02,2.687521341325977420e-01,2.327621992545794438e-01,4.471921047820915263e+00
2.137587256355057419e-01,-1.085509446257967747e+00,3.738660702952000481e+00,-7.630935090630597273e+00,-5.710810359792798524e-02,-5.947185519173243951e-02,-7.782215330088656374e-03,6.765199772473315387e-02,-2.268243262116617295e-02,1.369064290695114205e-02,2.683926854227423539e-02,-2.989970972505872834e-02,-1.036190500061113726e-02,3.196536226794678692e-02,1.157648740417614786e+00,-5.115375317744676187e-04,-2.570883713484526821e-04,-8.444080515663521247e-02,-5.200645522413876315e-03,-2.508158131272307523e-02,-3.067569634031388492e-01,2.303077467509901111e-01,-6.185848739781368150e-02,3.615201333000415181e-03,2.388676283138939978e-03,3.905111993582667529e-02,-2.987089094774304510e+00,1.160027058748938744e+00,2.997756084567859247e+00,3.488958126982528302e-02,-1.054598300542102136e-02,-6.924137386729998234e+00,-3.558135867996213841e-01,1.843534299626063966e+00,-8.836092311142239586e-01,-5.151838356530805130e-02,-4.699900683318877781e-02,2.719704955689046244e-01,2.319387364079754377e-01,4.430772289100889161e+00
2.092889110008641362e-01,-1.036300530754467930e+00,3.773048263450629936e+00,-7.677278938186170798e+00,-5.767595286873202637e-02,-5.394771183603435522e-02,-1.727004232970895045e-02,8.522423099979706262e-02,-2.260300015278397801e-02,1.364164027980685305e-02,3.061070682402881882e-02,-2.141002016884036019e-02,-6.211895162167821753e-05,4.818532971103349494e-02,1.044896141245508669e+00,-4.829442245277218979e-04,-2.326480865684951965e-04,-8.066998230675848092e-02,-4.947859856270980100e-03,-2.398212053610837211e-02,-2.990854597709076690e-01,8.449616832694965829e-02,-6.141811402694232619e-02,3.454334942458872973e-03,2.281170901218513344e-03,3.728028612402917857e-02,-2.996890620144484707e+00,1.177794945988886566e+00,2.981125440858754860e+00,3.517194788173810122e-02,-1.073670655706637778e-02,-6.959513642883182527e+00,-3.624537127525035984e-01,1.866607716219124136e+00,-9.391427800761766864e-01,-2.284977623790061529e-01,-4.665754977569968459e-02,2.752779008744768996e-01,2.311169160804354972e-01,4.388619542866176282e+00
2.127205155965424532e-01,-9.915824457092666799e-01,3.808438450916694862e+00,-7.722067062760607392e+00,-5.802819060755719238e-02,-4.601401047072837397e-02,-3.314649370392459132e-02,1.159813274415795875e-01,-2.183578893024654827e-02,1.359189741765589113e-02,3.351764810210624418e-02,-1.025849302395136046e-02,1.687049238134716647e-02,7.380683254113351577e-02,8.655613056828597163e-01,-4.295078641545240676e-04,-1.950851463410439716e-04,-7.258880060881629792e-02,-4.425150955408085202e-03,-2.161341083861717527e-02,-2.873966949065659415e-01,-1.394213533322966603e-01,-6.077266800186137408e-02,3.109627457096022281e-03,2.050689285463999732e-03,3.347933818700046804e-02,-3.003598368531135598e+00,1.201248250902359649e+00,2.868387230480719197e+00,3.545565876654793031e-02,-1.093231825486691046e-02,-6.995306435846242010e+00,-3.691673836280163212e-01,1.890083858987131160e+00,-1.007719236948178887e+00,-4.799052383514299525e-01,-4.616727113501956081e-02,2.786182029357949230e-01,2.302506213384591660e-01,4.344581091845879151e+00
2.189382789041880162e-01,-9.501064721828738069e-01,3.844233457833404533e+00,-7.766724685692103947e+00,-5.837635412738797352e-02,-3.763523959569733263e-02,-5.021096447844502347e-02,1.497229174468740487e-01,-2.091267351833407326e-02,1.351842127469498993e-02,3.567080856158886398e-02,7.290821790017301424e-04,3.532165250753953323e-02,1.010061203052750739e-01,6.741072106017600429e-01,-3.652021803791972738e-04,-1.515063222320153313e-04,-6.258837794026285428e-02,-3.786951977878960738e-03,-1.867586472568309730e-02,-2.733792716285095570e-01,-3.717939720433995898e-01,-6.012919439389385196e-02,2.683033442607299802e-03,1.765486879715275157e-03,2.877565819983347872e-02,-3.008247065808853371e+00,1.224717329217858808e+00,2.705764693631230067e+00,3.572941469954510341e-02,-1.112791564823044019e-02,-7.029285532943581494e+00,-3.758372557137363290e-01,1.913339477689961488e+00,-1.080627040604104083e+00,-7.451050354969354084e-01,-4.566180903410262809e-02,2.819004040596270189e-01,2.292689484450618209e-01,4.297345801963340151e+00
2.223102010505036419e-01,-9.106919316383287333e-01,3.879556880970624455e+00,-7.812555540596393122e+00,-5.880499087193796076e-02,-3.074080315458873475e-02,-6.270242384716777362e-02,1.747836965275083032e-01,-2.066833655027710756e-02,1.350595393769842868e-02,3.841371891679030981e-02,9.228866327108405099e-03,4.981450972128220744e-02,1.215626374564359180e-01,5.275899489917132978e-01,-3.037326094556670026e-04,-1.097181315436328341e-04,-5.295417298858803162e-02,-3.180891690960035208e-03,-1.583903940264031612e-02,-2.580480906218803883e-01,-5.416176527719561706e-01,-5.968675144828853446e-02,2.272022481048130860e-03,1.490780543325766466e-03,2.424587730663504970e-02,-3.012390549248605165e+00,1.241379016798510815e+00,2.544275475112588669e+00,3.598184800112668585e-02,-1.132021612363997426e-02,-7.059047776107956196e+00,-3.823319591706274556e-01,1.935687955121003778e+00,-1.147804709853151861e+00,-9.609380045151080241e-01,-4.527633703547566391e-02,2.850245946861389990e-01,2.280979009799068147e-01,4.245581560165389234e+00
2.179855567774380554e-01,-8.724633152754923682e-01,3.913536882068024525e+00,-7.860449188652934183e+00,-5.943871072576636938e-02,-2.685355017608841155e-02,-6.653736504612872693e-02,1.827129439618415119e-01,-2.126408481287963420e-02,1.350732222666726177e-02,4.123674781746913126e-02,1.296445071264400173e-02,5.620832446114317621e-02,1.291060279721118476e-01,4.693009294099702577e-01,-2.588660814060870694e-04,-7.624131031461893503e-05,-4.611691639994990738e-02,-2.760465950940951992e-03,-1.381787809899258541e-02,-2.443236211954830650e-01,-5.964685950186969787e-01,-5.959481388600106760e-02,1.980275944882580689e-03,1.295899697513411275e-03,2.103425504837673141e-02,-3.017595778812183660e+00,1.244863951428168081e+00,2.427641621054171583e+00,3.620430714053300691e-02,-1.150749970881515330e-02,-7.082684304755908933e+00,-3.885414499214718820e-01,1.956566647344113230e+00,-1.200996698423329123e+00,-1.076176975037359762e+00,-4.512119564117245823e-02,2.879090924357753933e-01,2.266812851072030066e-01,4.188313751238696092e+00
2.030174235144860673e-01,-8.349706499611787569e-01,3.945579532816313240e+00,-7.910715712082500239e+00,-6.052764714514270727e-02,-2.677959632515310509e-02,-6.104519298871514954e-02,1.715186515760080410e-01,-2.150784629184751551e-02,1.326079170741936708e-02,4.058460339314175908e-02,9.592006906811069086e-03,5.304593597746316835e-02,1.210811967026195896e-01,5.151997816661101348e-01,-2.403909404037181884e-04,-5.402770115430711637e-05,-4.397020066157172197e-02,-2.641728424922580934e-03,-1.317212904967314351e-02,-2.365416609429074613e-01,-5.189094512758269939e-01,-5.990742661599703783e-02,1.888575671485137218e-03,1.234825766084731184e-03,2.003161593753600284e-02,-3.024947789569858436e+00,1.230870871215700157e+00,2.382082806987947166e+00,3.639276475646559955e-02,-1.168918529754797188e-02,-7.099263542051525100e+00,-3.944044290511958262e-01,1.975678824523149357e+00,-1.236137615661132116e+00,-1.063254921204734860e+00,-4.525882902646756467e-02,2.905108748905482208e-01,2.249948752062889690e-01,4.125167270062156000e+00
1.770818333077201490e-01,-7.982184946252317559e-01,3.975507859382789722e+00,-7.963032365131043733e+00,-6.232988580528565914e-02,-3.038581323935296910e-02,-4.773983048269732354e-02,1.452925059346303893e-01,-2.143528917488414509e-02,1.270179795403336004e-02,3.591583674475464644e-02,8.773284070524795322e-04,4.184698172121267823e-02,9.974063029785883161e-02,6.486061670649035937e-01,-2.488892734833671053e-04,-4.256825941314450591e-05,-4.672258815751396260e-02,-2.833180209024989404e-03,-1.396677274744408635e-02,-2.367414466556403974e-01,-3.326704251459705608e-01,-6.055137228911414843e-02,2.005835703242285235e-03,1.313477821646999097e-03,2.133534412423961080e-02,-3.034757633553314182e+00,1.198432497745413050e+00,2.410162205736668284e+00,3.654857006577086342e-02,-1.186570105352622619e-02,-7.109006976987954474e+00,-3.999202942990819354e-01,1.993052670313600450e+00,-1.254042451388719392e+00,-9.247932830622375144e-01,-4.568717121729937852e-02,2.928339077183644834e-01,2.230504612268270626e-01,4.056417483135550839e+00
1.425411856121934773e-01,-7.625974700075645041e-01,4.003541616010397597e+00,-8.016523707886587857e+00,-6.487828590371325088e-02,-3.656958718111216061e-02,-3.048529617453388935e-02,1.118112307510389231e-01,-2.120961037652786471e-02,1.191748710065124520e-02,2.858037639545807015e-02,-1.004343740887696582e-02,2.654273196210854904e-02,7.136365082953961825e-02,8.262531035747080477e-01,-2.706793869734632168e-04,-3.652402268550666934e-05,-5.189378728953879943e-02,-3.176252935493519523e-03,-1.547364818300248253e-02,-2.417155792584668172e-01,-9.457888411093209879e-02,-6.134048002140069650e-02,2.226272646897884712e-03,1.461106932866128088e-03,2.377745285779038140e-02,-3.046538294121829082e+00,1.150376375628367143e+00,2.490759014804435179e+00,3.667784079902604299e-02,-1.203851772829160095e-02,-7.113134170095289477e+00,-4.051432917530905509e-01,2.009006473570228657e+00,-1.259429151732844421e+00,-6.925058371073582464e-01,-4.633744452437833089e-02,2.949238936114846887e-01,2.208896696276287652e-01,3.982857850558910950e+00
1.037977957340737861e-01,-7.287028277079410366e-01,4.030196955105273204e+00,-8.069987181376449215e+00,-6.785154197774535823e-02,-4.350041466615840041e-02,-1.428779842429610258e-02,7.943468060705796696e-02,-2.074127481622994179e-02,1.116365229842554950e-02,2.149758788648941168e-02,-1.996926114566618601e-02,1.219570074400067559e-02,4.417917081614245595e-02,9.925229772676992246e-01,-2.828374094261795670e-04,-2.745849017912085533e-05,-5.524577208361819425e-02,-3.404404687671513680e-03,-1.644503878430840851e-02,-2.445163527238762291e-01,1.240924694950370361e-01,-6.203993503060818704e-02,2.369107934055762494e-03,1.556867659092563052e-03,2.536351363104928300e-02,-3.059161434519116707e+00,1.092765736334352367e+00,2.585274495018347274e+00,3.678964707840585990e-02,-1.220966686407297559e-02,-7.113481212233465634e+00,-4.101637112538840668e-01,2.024045997548493681e+00,-1.259200745844182512e+00,-4.185262420316239185e-01,-4.709127702312564112e-02,2.968533029062707107e-01,2.185713008122852630e-01,3.905559549408991860e+00
6.617083531130550644e-02,-6.970628460625751810e-01,4.056197502215613149e+00,-8.122213576001101387e+00,-7.068980688953162284e-02,-4.908742657533824577e-02,-3.772331840153041183e-03,5.619424906399467234e-02,-2.001475876462640788e-02,1.067384708435753157e-02,1.731995112152657709e-02,-2.595869725249936102e-02,3.575919855459912429e-03,2.593080532377869604e-02,1.095510722193420827e+00,-2.652185339265944594e-04,-7.637179907643548078e-06,-5.307173478657473825e-02,-3.284720353362658666e-03,-1.578931112701013537e-02,-2.392682753100057458e-01,2.585889102229450565e-01,-6.244901150059607720e-02,2.276199495121823766e-03,1.495091057349312190e-03,2.435015334971020809e-02,-3.071062829650593962e+00,1.033535416086743375e+00,2.647713566234734195e+00,3.689355418552318217e-02,-1.238038524691357188e-02,-7.112052519578126564e+00,-4.150844329833470181e-01,2.038738029299779431e+00,-1.260967581081149591e+00,-1.622993491577054415e-01,-4.781263933553312612e-02,2.987030956189296038e-01,2.161573265519026732e-01,3.825618521820336237e+00
3.462355709352542971e-02,-6.678533867466573959e-01,4.082400545679821136e+00,-8.172301165564375580e+00,-7.289050525586802942e-02,-5.153003428366283167e-02,-1.782976913143992847e-03,4.918861038712012829e-02,-1.940868819239034357e-02,1.048137979104544343e-02,1.670679718958022891e-02,-2.556706162189306686e-02,3.803909886980157140e-03,2.160661458615102670e-02,1.101979641243247210e+00,-2.106736507317329913e-04,2.641329948052869323e-05,-4.411703730918947047e-02,-2.736810521580309869e-03,-1.313806940212344440e-02,-2.249535454738953999e-01,2.696260257255717052e-01,-6.246864253303081177e-02,1.893998010650132504e-03,1.240036387451758960e-03,2.014831835221484596e-02,-3.080465016621999563e+00,9.807303139315182161e-01,2.635734301468954932e+00,3.699718209240877853e-02,-1.254943910665295807e-02,-7.110602092955420339e+00,-4.199979298712007147e-01,2.053587704839924921e+00,-1.271977932688665325e+00,2.321112083424280506e-02,-4.838384825494425334e-02,3.005451207980764372e-01,2.137004967554039236e-01,3.743942501236575460e+00
1.259946585168316910e-02,-6.407135607957801238e-01,4.109661505477010479e+00,-8.219856366797035463e+00,-7.427884541512026761e-02,-4.979162402064981480e-02,-8.553769043298556710e-03,6.026268755706168379e-02,-1.912272172039380241e-02,1.053812304826063848e-02,1.908298336736625328e-02,-1.853196278252366991e-02,1.337972954582329101e-02,3.181533430319905681e-02,1.008114446807958364e+00,-1.251362212799696379e-04,7.373912716636640591e-05,-2.957804471505246641e-02,-1.834177775745367235e-03,-8.844909312991205627e-03,-2.048750154380076793e-01,1.560167129006063969e-01,-6.212821709508951212e-02,1.273520928385952957e-03,8.258268697521035538e-04,1.332160146513798084e-02,-3.085693078707062664e+00,9.406996070182617187e-01,2.520572374576443675e+00,3.710432992757226739e-02,-1.271235878700418404e-02,-7.110264446690341522e+00,-4.249647417880931810e-01,2.068926013129301023e+00,-1.297924264639545244e+00,1.034266891355196810e-01,-4.873490947909921850e-02,3.024261031896930407e-01,2.112341216427473245e-01,3.661087295434187983e+00
1.208278401858862722e-03,-6.147723097228112721e-01,4.138589394316453784e+00,-8.265008848898462546e+00,-7.506763213414295588e-02,-4.385539188089836171e-02,-2.226466288800447307e-02,8.566076007341608123e-02,-1.835761580425145437e-02,1.061049669632047054e-02,2.133223774345817739e-02,-8.180763505732324692e-03,2.996917145168534816e-02,5.264896769836445445e-02,8.407916154073219461e-01,-2.063267560599976586e-05,1.303664020495715102e-04,-1.169927380592362259e-02,-7.188093753588636154e-04,-3.570253041351689229e-03,-1.828306818817045654e-01,-4.525228813756791701e-02,-6.156175984686029778e-02,5.105201649235075606e-04,3.164458435129739299e-04,4.925720353954463580e-03,-3.085617905809026507e+00,9.166083760829928373e-01,2.293918739451107580e+00,3.721414710568235473e-02,-1.286257191272392741e-02,-7.111272301960338105e+00,-4.299955880115619022e-01,2.084819320775186391e+00,-1.341314137576056442e+00,6.998709447081115365e-02,-4.885808738634774689e-02,3.043548952740436908e-01,2.087650022775273673e-01,3.577157058313812588e+00
